KernelId,UserId,CurrentKernelVersionId,DownloadStatus,FolderBatch
12108757,5865767,44079763,ok,0
12059633,3723447,44079904,ok,0
12106986,5889760,44071895,ok,0
12093889,4237690,44061378,ok,0
12111131,5885749,44087326,ok,0
12112394,5836541,44093749,ok,0
12106395,3735860,44076989,ok,0
12111270,5887423,44087883,ok,0
12097222,5886624,44071530,ok,0
12111636,5837287,44089089,ok,0
12097840,4167011,44097765,ok,0
12103145,3817939,44056977,ok,0
12094814,5739777,44069440,ok,0
12110759,3945474,44096309,ok,0
12111218,165458,44094658,ok,0
12060755,3723447,44081343,ok,0
12112209,5597983,44091451,ok,0
12099064,5655874,44088428,ok,0
12101269,5698601,44085863,ok,0
12112405,5889544,44092438,ok,0
12110844,5890775,44087174,ok,0
12098080,1641343,44369723,ok,0
12110718,5320399,44086543,ok,0
12060068,3723447,44081086,ok,0
12103722,3165276,44063898,ok,0
12109934,5890775,44087754,ok,0
12108132,4579957,44077753,ok,0
12113816,5862422,44097849,ok,0
12061885,3723447,44083683,ok,0
12104080,1375587,44077164,ok,0
12109563,4339259,44081742,ok,0
12087146,5767453,44332672,ok,0
12109463,5876965,44082315,ok,0
12110321,2563728,44087258,ok,0
12102515,5516438,44067417,ok,0
12108571,2560596,44081240,ok,0
12062710,3723447,44085306,ok,0
12055765,3723447,44058855,ok,0
12103153,5001957,44057233,ok,0
12112250,5812791,44140022,ok,0
12088900,593002,44067835,ok,0
12104015,5673432,44076052,ok,0
12109353,3567326,44156048,ok,0
12061780,3723447,44083399,ok,0
12108462,5738896,44077326,ok,0
12104909,2912103,44078039,ok,0
12106741,5538086,44078715,ok,0
12112169,5780901,44160584,ok,0
12110707,4244996,44092472,ok,0
12104269,5273653,44072835,ok,0
12061042,3723447,44082279,ok,0
12109959,5196188,44103865,ok,0
12112699,5820477,44099323,ok,0
12121567,1117783,44129586,ok,0
12059837,5739207,44132814,ok,0
12120396,5664053,44125359,ok,0
12129739,5708809,44473722,ok,0
12121313,5876065,44139493,ok,0
12124405,5896155,44137577,ok,0
12113219,5655874,44130297,ok,0
12076993,5794011,44101873,ok,0
12116637,5735778,44118056,ok,0
12116777,5526769,44131585,ok,0
12119684,5886271,44118368,ok,0
12119810,5590666,44125429,ok,0
12104207,5810350,44126726,ok,0
12128808,2809082,44172361,ok,0
12122358,4046570,44127817,ok,0
12114962,4633846,44105639,ok,0
12114798,5474222,44191461,ok,0
12117748,5729817,44110894,ok,0
12116879,5739206,44108678,ok,0
12122186,3657557,44170368,ok,0
12110198,4620190,44107275,ok,0
12044011,2827034,44107622,ok,0
12109562,5854911,44172502,ok,0
12128062,5757313,44148594,ok,0
12113331,5617827,44133575,ok,0
12099529,5882770,44146687,ok,0
12128549,5720811,44510121,ok,0
12123238,3291902,44136297,ok,0
12113610,5771729,44107694,ok,0
12115613,2057146,44103630,ok,0
12122010,2567582,44128683,ok,0
12118344,5882754,44114042,ok,0
12125217,5818265,44152456,ok,0
12125555,5837115,44146216,ok,0
12115230,4599958,44110629,ok,0
12124049,5636074,44134119,ok,0
12107958,4047144,44111229,ok,0
12123673,5152467,44136624,ok,0
12123947,3274174,44134089,ok,0
12124846,5152467,44138290,ok,0
12125394,5896330,44139088,ok,0
12128319,3716811,44152112,ok,0
12121190,5884283,44156269,ok,0
12126120,5430879,44142895,ok,0
12127993,5757313,44148340,ok,0
12106872,5826016,44151101,ok,0
12112375,3161599,44159294,ok,0
12112069,5223680,44102736,ok,0
12106725,5638955,44133973,ok,0
12128120,2607613,44149039,ok,0
12118981,5886271,44117667,ok,0
12128025,5135507,44154370,ok,0
12105519,5434787,44139288,ok,0
12128461,5846424,44150605,ok,0
12121609,3639122,44125749,ok,0
12095213,3133263,44141153,ok,0
12055481,1803005,44307395,ok,0
12084952,5883726,44120611,ok,0
12102937,4507998,44103854,ok,0
12119864,5894160,44397421,ok,0
12121850,5004846,44128548,ok,0
12110003,4441269,44103750,ok,0
12120711,2150668,44121703,ok,0
12111358,3664394,44132658,ok,0
12108472,5739833,44100907,ok,0
12121749,5664053,44125826,ok,0
12121968,3670111,44126316,ok,0
12128390,5896153,44154070,ok,0
12120883,5835459,44128344,ok,0
12112735,4244996,44104907,ok,0
12114118,5891949,44098816,ok,0
12121389,5407353,44186426,ok,0
12123041,1490963,44135017,ok,0
12111621,5863533,44106233,ok,0
12121388,5810350,44126491,ok,0
12112943,5103544,44121530,ok,0
12118717,5886271,44122174,ok,0
12128087,5757313,44148742,ok,0
12117132,5681928,44112651,ok,0
12110822,5715607,44150290,ok,0
12129700,5821122,44369839,ok,0
12105101,3165276,44283839,ok,0
12126534,5896483,44144099,ok,0
12090021,5046402,44124110,ok,0
12127409,4232443,44165318,ok,0
12120583,5886271,44121856,ok,0
12122626,1978103,44128856,ok,0
12124407,5896106,44136621,ok,0
12128026,5757313,44148476,ok,0
12114186,4242981,44154638,ok,0
12124372,5538086,44135976,ok,0
12068773,5774234,44118774,ok,0
12077038,5872045,44161756,ok,0
12095268,348178,44131559,ok,0
12123514,5692107,44139666,ok,0
12126285,5202495,44146253,ok,0
12118837,5433022,44115355,ok,0
12124408,5895991,44136719,ok,0
12135123,5024282,44227794,ok,0
12125263,5818921,44159893,ok,0
12108331,5890225,44177978,ok,0
12146144,5649802,44219118,ok,0
12133715,5884620,44169962,ok,0
12134273,5738890,44170881,ok,0
12113755,5887572,44165170,ok,0
12110465,3553707,44162018,ok,0
12135951,4242981,44180681,ok,0
12133443,4242981,44168256,ok,0
12134718,5900129,44173517,ok,0
12134774,5826494,44199643,ok,0
12131524,4242981,44164012,ok,0
12135066,5830982,44174275,ok,0
12131917,5899080,44163476,ok,0
12137995,5648680,44214494,ok,0
12138696,5901499,44266160,ok,0
12146146,720134,44213119,ok,0
12125119,3742240,44242543,ok,0
12096421,4786094,44169695,ok,0
12075219,3629418,44203643,ok,0
12141133,5864474,44196238,ok,0
12144018,5819506,44208018,ok,0
12131755,5572190,44206861,ok,0
12135218,4879712,44176801,ok,0
12119831,2718789,44168141,ok,0
12092599,3331997,44168564,ok,0
12131402,3767360,44164033,ok,0
12073225,5880766,44172271,ok,0
12120945,5103544,44183014,ok,0
12077927,3045074,44210419,ok,0
12132782,5053062,44169750,ok,0
12133627,5873497,44169833,ok,0
12103233,3817939,44200149,ok,0
12143917,4904758,44230577,ok,0
12058552,2363351,44189865,ok,0
12102197,4189830,44351875,ok,0
12134124,5708605,44199047,ok,0
12112045,3135039,44157902,ok,0
12134537,5818864,44213002,ok,0
12125864,1900059,44160463,ok,0
12097217,2344642,44165505,ok,0
12143290,4852006,44331592,ok,0
12134632,5504141,44181622,ok,0
12130908,4085366,44159691,ok,0
12144485,1755916,44207689,ok,0
12144714,1691279,44208368,ok,0
12144438,1691279,44209435,ok,0
12142918,3777074,44224294,ok,0
12043761,3104100,44216977,ok,0
12101995,5818921,44160718,ok,0
12121173,5817539,44353517,ok,0
12111761,4238165,44179711,ok,0
12132046,4772761,44220039,ok,0
12118991,5610421,44180475,ok,0
12132289,5451048,44169219,ok,0
12143338,1691279,44205195,ok,0
12134641,2950207,44175380,ok,0
12140671,4299678,44210613,ok,0
12133025,5898984,44168205,ok,0
12115767,4507998,44208310,ok,0
12134183,4470942,44199969,ok,0
12141392,5223680,44205533,ok,0
12144170,1691279,44208791,ok,0
12074437,2872703,44239785,ok,0
12130757,2607613,44158971,ok,0
12130587,5635913,44161012,ok,0
12140154,3777074,44197602,ok,0
12138735,3254607,44190087,ok,0
12135155,5832560,44173912,ok,0
12141290,5869420,44195361,ok,0
12127411,5680580,44199328,ok,0
12132890,5851381,44169277,ok,0
12133354,3374343,44170273,ok,0
12146244,5904471,44214439,ok,0
12131085,612776,44491674,ok,0
12131807,5896098,44162694,ok,0
12139657,4338829,44190026,ok,0
12137814,5860137,44187001,ok,0
12144113,5244233,44207997,ok,0
12132285,4732924,44165123,ok,0
12130715,4242981,44160407,ok,0
12143900,5470950,44211033,ok,0
12136079,1529781,44209490,ok,0
12133785,4412837,44241673,ok,0
12145369,3591293,44276518,ok,0
12130304,2722415,44300791,ok,0
12133173,5886271,44176994,ok,0
12137449,5692107,44203116,ok,0
12130928,3694206,44165622,ok,0
12142547,5386655,44202215,ok,0
12145769,5826033,44212436,ok,0
12139525,3622702,44330838,ok,0
12134626,5395677,44181997,ok,0
12112499,3715214,44180744,ok,0
12131151,5832679,44172888,ok,0
12143266,3016796,44275716,ok,0
12129780,4242981,44158351,ok,0
12140648,1402837,44206293,ok,0
12079315,2599690,44317802,ok,0
12148473,738486,44223410,ok,0
12124554,2660203,44215099,ok,0
12139688,4253940,44238865,ok,0
12050478,4873181,44220929,ok,0
12147040,2454465,44217499,ok,0
12154550,2477165,44247316,ok,0
12082116,5306132,44258262,ok,0
12137518,4242981,44224720,ok,0
12035424,5748909,44260366,ok,0
12151150,5905180,44230862,ok,0
12130091,3099419,44219877,ok,0
12146422,5701983,44240920,ok,0
12152327,5735666,44246153,ok,0
12153052,5729215,44245306,ok,0
12145691,4507998,44225850,ok,0
12153397,5412877,44524791,ok,0
12153423,5811687,44242813,ok,0
12035439,5748922,44260313,ok,0
12153310,5866744,44241104,ok,0
12157706,4014415,44257262,ok,0
12061681,5811687,44242735,ok,0
12148976,5744776,44230010,ok,0
12152663,5902384,44261429,ok,0
12136080,5720853,44245709,ok,0
12143248,2245522,44260557,ok,0
12149580,4242981,44226248,ok,0
12148401,5905174,44221495,ok,0
12157976,3971490,44254858,ok,0
12158985,5748892,44260347,ok,0
12149368,2299316,44224308,ok,0
12150546,935122,44236133,ok,0
12152632,5907362,44251573,ok,0
12148869,3407265,44223890,ok,0
12158813,5193883,44258581,ok,0
12152238,1861869,44265843,ok,0
12035467,5748902,44260370,ok,0
12035425,5712996,44250449,ok,0
12150043,5150995,44226966,ok,0
12159072,5713016,44258605,ok,0
12151737,5899705,44251592,ok,0
12115815,1758134,44930713,ok,0
12154950,4332619,44243755,ok,0
12035429,5748898,44260342,ok,0
12154364,5755668,44242087,ok,0
12117595,1055990,44251642,ok,0
12035458,5712995,44260312,ok,0
12153012,5905951,44245404,ok,0
12149691,4242981,44227836,ok,0
12065851,5608846,44247567,ok,0
12106586,5817895,44243395,ok,0
12097193,5886599,44242657,ok,0
12151035,5161662,44236693,ok,0
12158694,5713000,44260515,ok,0
12057403,3692964,44259999,ok,0
12077671,1380693,44254547,ok,0
12153858,5696248,44248282,ok,0
12158223,3487215,44255604,ok,0
12115656,5884941,44255338,ok,0
12155894,2037350,44247476,ok,0
12136422,5841049,44257542,ok,0
12155944,5648680,44247631,ok,0
12157600,5648680,44253465,ok,0
12135731,5900444,44245171,ok,0
12150087,3767360,44232597,ok,0
12132322,4982183,44236734,ok,0
12035420,5712997,44260310,ok,0
12157959,5664053,44254438,ok,0
12124990,5896159,44277682,ok,0
12109784,5721839,44246943,ok,0
12158030,4916656,44254698,ok,0
12137239,4521114,44307516,ok,0
12146272,5771729,44258359,ok,0
12138100,3880579,44254044,ok,0
12150519,5767228,44229684,ok,0
12105422,902195,44312965,ok,0
12156198,5396106,44248742,ok,0
12158789,5748889,44258979,ok,0
12151015,2260856,44242951,ok,0
12150528,4242981,44232615,ok,0
12156896,5807022,44251017,ok,0
12104427,3291581,44213680,ok,0
12136613,5729655,44242217,ok,0
12156140,3674609,44258519,ok,0
12159644,5660565,44260738,ok,0
12155538,5908676,44249888,ok,0
12155116,5474222,44259804,ok,0
12149078,5905588,44224107,ok,0
12145443,5724720,44236896,ok,0
12035434,5748925,44260278,ok,0
12128243,5713662,44227135,ok,0
12151262,5818346,44231310,ok,0
12050851,5833393,44377889,ok,0
12139336,5747996,44263254,ok,0
12148165,4140358,44321091,ok,0
12154497,5832130,44244313,ok,0
12102239,697775,44264468,ok,0
12137688,4562778,44317998,ok,0
12153726,5907712,44253508,ok,0
12157770,5899185,44256088,ok,0
12035433,5748923,44260267,ok,0
12159764,5748919,44271156,ok,0
12168650,5794364,44293970,ok,0
12160447,4745928,44265384,ok,0
12159925,5748919,44275420,ok,0
12161246,5901888,44266238,ok,0
12160785,3865286,44268373,ok,0
12169453,5737824,44296638,ok,0
12166963,5912513,44291124,ok,0
12169867,5794287,44396043,ok,0
12161354,5911785,44270412,ok,0
12109296,5820824,44274891,ok,0
12154535,5817004,44271700,ok,0
12075619,4719523,44265978,ok,0
12168582,5794367,44293928,ok,0
12168629,5794368,44293158,ok,0
12163765,2657985,44306804,ok,0
12168471,5794366,44293683,ok,0
12167689,4242981,44290675,ok,0
12168439,5794294,44295758,ok,0
12168636,5794427,44293015,ok,0
