KernelId,UserId,CurrentKernelVersionId,DownloadStatus,FolderBatch
12035333,410158,43799677,ok,0
12037196,1788694,43812681,ok,0
12039037,52780,43812419,ok,0
12040569,5299578,43819139,ok,0
12040765,4101651,43829824,ok,0
12036749,3147621,43824061,ok,0
12042656,2931152,43825614,ok,0
12042769,1285491,43838151,ok,0
12042973,5264912,43828301,ok,0
12043582,5264912,43831384,ok,0
12044245,4196226,43832964,ok,0
12044648,5689514,43835955,ok,0
12045548,4720672,43837503,ok,0
12046885,921508,43849867,ok,0
12044338,1956790,43842775,ok,0
12048048,4755678,43845817,ok,0
12046723,891355,43847375,ok,0
12048515,4375772,43849821,ok,0
12041484,3741633,43848785,ok,0
12045182,3063341,43849157,ok,0
12050066,1576525,43853736,ok,0
12051925,4013791,43859979,ok,0
12052808,2980755,43866192,ok,0
12054545,5355103,43872072,ok,0
12055615,1285491,43916013,ok,0
12056730,5174605,43902638,ok,0
12057585,4122850,43885397,ok,0
12058545,4789522,43940666,ok,0
12051937,4013791,43885016,ok,0
12055951,1529623,43885317,ok,0
12059038,1659719,43887723,ok,0
12059485,4833212,43888758,ok,0
12059650,5642357,43897647,ok,0
12057196,3563767,43891446,ok,0
12047061,5276846,43889853,ok,0
12059922,3034187,43898373,ok,0
12047115,2345063,43890545,ok,0
12057108,5055010,43891500,ok,0
12060806,2410606,43893887,ok,0
12061698,2410606,43900831,ok,0
12061781,4954907,43959843,ok,0
12062048,2410606,43899380,ok,0
12061026,2410606,43897890,ok,0
12038762,3700049,43900597,ok,0
12061766,4682657,43904065,ok,0
12062972,2410606,43901900,ok,0
12055991,3776979,43901501,ok,0
12063385,5689514,43908019,ok,0
12063494,4274480,43903602,ok,0
12063587,3724244,43908342,ok,0
12047594,5264912,43906425,ok,0
12064676,3766670,43917681,ok,0
12065057,3063341,43917411,ok,0
12042743,1859839,43912187,ok,0
12065965,1285491,43914510,ok,0
12066042,2381451,43913256,ok,0
12049508,3734756,43937217,ok,0
12066759,2369716,43915605,ok,0
12047224,5286865,43917008,ok,0
12067569,764901,43918777,ok,0
12051212,3913785,43943874,ok,0
12067730,764901,43920159,ok,0
12069633,1544627,43951469,ok,0
12071646,2903737,43933963,ok,0
12069998,1481907,43949052,ok,0
12073905,2014978,43942109,ok,0
12073919,2014978,43942144,ok,0
12065403,844176,43953413,ok,0
12075683,1481907,43958862,ok,0
12075737,1544627,43952029,ok,0
12079514,3063341,43967222,ok,0
12079248,5689514,43966420,ok,0
12081718,836846,43972994,ok,0
12081919,4010658,43975436,ok,0
12080884,4462911,43974025,ok,0
12082659,3888079,43979451,ok,0
12083268,2979141,43979096,ok,0
12076118,3034187,43990089,ok,0
12086730,2903737,43992560,ok,0
12077981,5592707,43993151,ok,0
12078735,3396171,43994289,ok,0
12087528,4922661,43998042,ok,0
12087262,4642984,43996353,ok,0
12077577,4789773,43998545,ok,0
12085072,2980755,43999750,ok,0
12053311,4793870,44292993,ok,0
12074353,1859839,44062938,ok,0
12085059,1544627,44044513,ok,0
12049221,4152874,44002271,ok,0
12089094,3746884,44003393,ok,0
12089729,4922661,44005115,ok,0
12089955,3257004,44006734,ok,0
12089770,2672748,44006555,ok,0
12072318,4152874,44010498,ok,0
12090271,3257004,44009481,ok,0
12090675,2645240,44029117,ok,0
12091573,3034187,44016858,ok,0
12089780,1204539,44012463,ok,0
12092458,3684937,44178386,ok,0
12093429,1003741,44031528,ok,0
12087639,2000047,44020653,ok,0
12094383,2081025,44023625,ok,0
12059063,2797282,44022469,ok,0
12094366,406494,44022700,ok,0
12095605,3746884,44029318,ok,0
12074637,3486681,44029582,ok,0
12056573,1444085,44030705,ok,0
12095811,5356082,44030609,ok,0
12097739,5276687,44580611,ok,0
12096039,1285491,44038527,ok,0
12097044,447516,44036633,ok,0
12098157,1576525,44038178,ok,0
12098663,3063341,44042503,ok,0
12098814,3563767,44041211,ok,0
12076796,4889004,44081482,ok,0
12101819,5216448,44051799,ok,0
12102915,3252339,44056123,ok,0
12103596,1285491,44059160,ok,0
12103989,3252339,44060281,ok,0
12096588,5750893,44061051,ok,0
12076618,5750893,44061199,ok,0
12104554,1285491,44087609,ok,0
12096684,1482273,44063306,ok,0
12091655,5286865,44066411,ok,0
12107650,4857935,44148150,ok,0
12091189,95093,44076404,ok,0
12094720,3902810,44084795,ok,0
12110347,3252339,44084357,ok,0
12110484,1995670,44271590,ok,0
12110703,3252339,44085561,ok,0
12110780,3766670,44108947,ok,0
12102094,3252339,44085860,ok,0
12111310,3063341,44094726,ok,0
12112810,3034187,44097824,ok,0
12112859,1285491,44093854,ok,0
12112876,3888079,44095524,ok,0
12112919,5035442,44097606,ok,0
12077316,631309,44094226,ok,0
12084428,631309,44094777,ok,0
12086307,5642357,44098968,ok,0
12114418,2918776,44126669,ok,0
12048568,4629023,44100197,ok,0
12114906,5642357,44180815,ok,0
12115167,3684937,44170395,ok,0
12115214,4078487,44109978,ok,0
12080098,915913,44113664,ok,0
12058356,4287302,44146315,ok,0
12115077,3314753,44107779,ok,0
12066998,5315484,44107961,ok,0
12118964,1190574,44115571,ok,0
12119027,1190574,44116182,ok,0
12119755,1607778,44120783,ok,0
12119657,1539724,44120676,ok,0
12121374,2014978,44124278,ok,0
12121399,2014978,44124311,ok,0
12112329,3711596,44126454,ok,0
12103551,4706661,44131198,ok,0
12123049,2014978,44130082,ok,0
12101003,1138256,44133190,ok,0
12116541,241358,44133828,ok,0
12122485,2202501,44138003,ok,0
12079895,1138256,44153749,ok,0
12075888,4238917,44141493,ok,0
12094953,3252339,44142296,ok,0
12098436,5665381,44145771,ok,0
12123798,1788694,44149232,ok,0
12128929,2523201,44152742,ok,0
12129291,4287302,44154319,ok,0
12129313,1285491,44165334,ok,0
12129742,5780391,44165328,ok,0
12130779,4952142,44162437,ok,0
12109921,5260050,44159037,ok,0
12130222,3252339,44159184,ok,0
12110717,2881666,44159944,ok,0
12131782,3063341,44166958,ok,0
12128414,3396171,44164416,ok,0
12133604,4454039,44243670,ok,0
12134212,3034187,44175607,ok,0
12133834,1797373,44171570,ok,0
12120569,4175266,44176686,ok,0
12134910,2076200,44173443,ok,0
12071905,3173039,44174604,ok,0
12129110,4225844,44176430,ok,0
12107224,1199054,44177036,ok,0
12136461,3252339,44178728,ok,0
12117082,656212,44179576,ok,0
12116223,1200962,44188579,ok,0
12123865,4262838,44194827,ok,0
12140748,720955,44193787,ok,0
12139794,4209361,44194592,ok,0
12141122,3436753,44216579,ok,0
12110108,3416185,44198341,ok,0
12142988,1285491,44201221,ok,0
12143632,1812798,44203523,ok,0
12144665,3252339,44207549,ok,0
12079836,5475825,44923172,ok,0
12145772,1812798,44211345,ok,0
12089683,1138256,44211506,ok,0
12129162,5361263,44212532,ok,0
12145838,4891457,44212593,ok,0
12146035,2931152,44213378,ok,0
12146446,2881666,44215934,ok,0
12135234,3358791,44215851,ok,0
12146406,4852983,44215692,ok,0
12131165,1223471,44215733,ok,0
12107531,4747732,44217779,ok,0
12147802,5750893,44218787,ok,0
12147957,3356250,44221500,ok,0
12143521,1187996,44219474,ok,0
12148380,1788694,44225437,ok,0
12093487,116844,44222216,ok,0
12149008,5756129,44467026,ok,0
12149249,962619,44223999,ok,0
12037396,3903284,44225301,ok,0
12144060,4637857,44225762,ok,0
12150374,2962271,44228897,ok,0
12135825,510927,44229116,ok,0
12151081,2369716,44230275,ok,0
12148259,3888079,44232986,ok,0
12151952,3252339,44238292,ok,0
12152028,3063341,44248425,ok,0
12150116,1285491,44233700,ok,0
12152082,4108936,44234538,ok,0
12149865,836846,44235292,ok,0
12152703,447516,44239361,ok,0
12150340,2410606,44240719,ok,0
12080485,1781657,44244478,ok,0
12155279,3252339,44265858,ok,0
12110956,4865783,44247524,ok,0
12156054,1285491,44247693,ok,0
12152664,131457,44249433,ok,0
12073396,2620712,44250522,ok,0
12156154,4833212,44251182,ok,0
12157625,131457,44253584,ok,0
12157802,131457,44254406,ok,0
12140538,5594372,44255236,ok,0
12151770,2410606,44256040,ok,0
12158316,4637857,44309562,ok,0
12161207,1285491,44268930,ok,0
12149644,2050099,44266782,ok,0
12151599,3356250,44267963,ok,0
12162332,5750893,44273675,ok,0
12162396,2943755,44271915,ok,0
12162985,1285491,44272734,ok,0
12163007,1919678,44396993,ok,0
12153116,1138256,44395329,ok,0
12164360,4793870,44277566,ok,0
12164353,4188196,44277563,ok,0
12163873,1526474,44286208,ok,0
12155132,3741633,44283440,ok,0
12110578,5756129,44278199,ok,0
12042672,1996354,44287100,ok,0
12165385,4262838,44281175,ok,0
12141153,4209361,44283661,ok,0
12147444,5286865,44282859,ok,0
12165741,2657176,44282525,ok,0
12165687,700902,44285699,ok,0
12133826,573171,44288077,ok,0
12144958,1691775,44288718,ok,0
12166678,3162941,44290605,ok,0
12168483,3063341,44297855,ok,0
12169010,2682485,44294845,ok,0
12169186,4932167,44297422,ok,0
12169636,1979955,44485645,ok,0
12158459,3496181,44300341,ok,0
12171016,3034187,44305152,ok,0
12172769,5594372,44309555,ok,0
12145012,1023394,44332438,ok,0
12173540,4637857,44344978,ok,0
12043382,4326262,44310787,ok,0
12173197,3902810,44311936,ok,0
12174291,4772104,44493090,ok,0
12172047,2797282,44315859,ok,0
12175305,2490236,44320198,ok,0
12175456,1533864,44319980,ok,0
12176209,972747,44320757,ok,0
12067992,5594372,44323092,ok,0
12065083,1814625,44325689,ok,0
12172039,3356250,44329024,ok,0
12170226,1320281,44330040,ok,0
12179492,5594372,44333586,ok,0
12182521,3356250,44344848,ok,0
12183931,5750893,44348343,ok,0
12149988,5251766,44349111,ok,0
12185834,2931152,44355199,ok,0
12186693,3063341,44371341,ok,0
12187910,2028829,44370058,ok,0
12167902,2014978,44364860,ok,0
12188309,3063341,44373585,ok,0
12162244,2943755,44368590,ok,0
12189107,3063341,44373881,ok,0
12189178,4357049,44557862,ok,0
12189131,4375772,44371730,ok,0
12189837,5705651,44373378,ok,0
12189706,2943755,44376193,ok,0
12189370,5041393,44605893,ok,0
12181141,510927,44379475,ok,0
12192881,764901,44381794,ok,0
12193186,764901,44382956,ok,0
12193408,764901,44383854,ok,0
12193073,5361263,44383359,ok,0
12193635,764901,44385405,ok,0
12194127,764901,44386372,ok,0
12194399,764901,44387092,ok,0
12194501,764901,44387763,ok,0
12194642,764901,44387830,ok,0
12170972,3367018,44401275,ok,0
12195676,1500231,44391642,ok,0
12189657,573171,44395224,ok,0
12197354,5155967,44438863,ok,0
12197845,5167145,44400417,ok,0
12197733,5750893,44399556,ok,0
12197735,2523201,44400259,ok,0
12198294,1138256,44401579,ok,0
12198560,2289057,44417386,ok,0
12199180,1232550,44528780,ok,0
12198334,5572004,44406035,ok,0
12160481,4910848,44416366,ok,0
12197111,4793870,44408699,ok,0
12200930,109123,44411952,ok,0
12202754,3356250,44424792,ok,0
12187734,1433386,44425500,ok,0
12143715,2014978,44423238,ok,0
12149714,1138256,44424814,ok,0
12205480,2353638,44428509,ok,0
12205770,109123,44429958,ok,0
12206071,2773025,44439102,ok,0
12194304,376868,44431517,ok,0
12206481,4629023,44434563,ok,0
12206447,2014978,44436615,ok,0
12081349,5361263,44440630,ok,0
12174355,4786814,44444110,ok,0
12183193,4637857,44460037,ok,0
12200359,4766965,44443554,ok,0
12132344,5046332,44463508,ok,0
12212865,764901,44457333,ok,0
12202404,4793870,44460433,ok,0
12213072,4274480,44458985,ok,0
12099524,558069,44461770,ok,0
12214445,3299426,44487738,ok,0
12205545,5826511,44464573,ok,0
12215250,1788694,44469729,ok,0
